platform,category,assessment_type,sponsor,contest_id,contest_title,year,start_date,start_epoch_second,period,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,source_url,parser_version,statement_lang,crawl_time,difficulty_100,clean_text_len,clean_text,contest_points,acceptance_rate
atcoder,abc,public_sponsored_abc,keyence,abc315,キーエンスプログラミングコンテスト2023夏（AtCoder Beginner Contest 315）,2023,,1692446400.0,2023.0,abc315_e,E,Prerequisites,E. Prerequisites,921.0,6587,"['directed graph', 'dag', 'bfs', 'topological sort']",4,https://atcoder.jp/contests/abc315/tasks/abc315_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,46.24,,,,
atcoder,abc,public_sponsored_abc,keyence,abc315,キーエンスプログラミングコンテスト2023夏（AtCoder Beginner Contest 315）,2023,,1692446400.0,2023.0,abc315_f,F,Shortcuts,F. Shortcuts,1674.0,3159,"['dp', 'euclidean distance', 'geometry', 'optimization', 'shortest path']",5,https://atcoder.jp/contests/abc315/tasks/abc315_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,61.101,,,,
atcoder,abc,public_sponsored_abc,keyence,abc315,キーエンスプログラミングコンテスト2023夏（AtCoder Beginner Contest 315）,2023,,1692446400.0,2023.0,abc315_g,G,"Ai + Bj + Ck = X (1 <= i, j, k <= N)","G. Ai + Bj + Ck = X (1 <= i, j, k <= N)",2315.0,1244,"['number theory', 'diophantine equation', 'extended euclidean algorithm', 'counting']",4,https://atcoder.jp/contests/abc315/tasks/abc315_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,73.752,,,,
atcoder,abc,public_sponsored_abc,keyence,abc315,キーエンスプログラミングコンテスト2023夏（AtCoder Beginner Contest 315）,2023,,1692446400.0,2023.0,abc315_h,Ex,Typical Convolution Problem,Ex. Typical Convolution Problem,2807.0,336,"['convolution', 'polynomial', 'fft', 'generating function', 'dp']",5,https://atcoder.jp/contests/abc315/tasks/abc315_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,83.462,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_a,A,Leyland Number,A. Leyland Number,-1061.0,20241,"['implementation', 'modular exponentiation', 'math']",3,https://atcoder.jp/contests/abc320/tasks/abc320_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,7.125,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_b,B,Longest Palindrome,B. Longest Palindrome,-225.0,16479,"['string', 'brute force', 'palindrome', 'substring']",4,https://atcoder.jp/contests/abc320/tasks/abc320_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,23.623,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_c,C,Slot Strategy 2 (Easy),C. Slot Strategy 2 (Easy),851.0,7971,"['brute force', 'simulation', 'modular arithmetic', 'enumeration']",4,https://atcoder.jp/contests/abc320/tasks/abc320_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,44.859,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_d,D,Relative Position,D. Relative Position,873.0,7515,"['graph', 'dfs', 'coordinate geometry']",3,https://atcoder.jp/contests/abc320/tasks/abc320_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,45.293,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_e,E,Somen Nagashi,E. Somen Nagashi,1096.0,5623,"['simulation', 'priority queue', 'ordered set', 'greedy']",4,https://atcoder.jp/contests/abc320/tasks/abc320_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,49.694,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_f,F,Fuel Round Trip,F. Fuel Round Trip,2042.0,1817,"['dp', '3d dp', 'bitmask']",3,https://atcoder.jp/contests/abc320/tasks/abc320_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,68.364,,,,
atcoder,abc,public_sponsored_abc,toyota,abc320,トヨタ自動車プログラミングコンテスト2023#5(AtCoder Beginner Contest 320),2023,,1694865600.0,2023.0,abc320_g,G,Slot Strategy 2 (Hard),G. Slot Strategy 2 (Hard),2575.0,707,"['binary search', 'bipartite matching', 'max flow', 'dinic']",4,https://atcoder.jp/contests/abc320/tasks/abc320_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,78.883,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_a,A,321-like Checker,A. 321-like Checker,-754.0,19281,"['implementation', 'string', 'digit']",3,https://atcoder.jp/contests/abc321/tasks/abc321_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,13.183,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_b,B,Cutoff,B. Cutoff,160.0,14416,"['simulation', 'sorting', 'greedy', 'implementation']",4,https://atcoder.jp/contests/abc321/tasks/abc321_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,31.222,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_c,C,321-like Searcher,C. 321-like Searcher,591.0,11706,"['bitmask', 'combinatorics', 'constructive', 'sorting', 'enumeration']",5,https://atcoder.jp/contests/abc321/tasks/abc321_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,39.728,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_d,D,Set Menu,D. Set Menu,806.0,8796,"['binary search', 'prefix sum', 'implementation', 'sorting']",4,https://atcoder.jp/contests/abc321/tasks/abc321_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,43.971,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_e,E,Complete Binary Tree,E. Complete Binary Tree,1627.0,3335,"['binary tree', 'lca', 'tree', 'bit manipulation', 'range counting']",5,https://atcoder.jp/contests/abc321/tasks/abc321_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,60.174,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_f,F,#(subset sum = K) with Add and Erase ,F. #(subset sum = K) with Add and Erase ,1645.0,6166,"['dp', 'subset sum', 'operations', 'modular arithmetic']",4,https://atcoder.jp/contests/abc321/tasks/abc321_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,60.529,,,,
atcoder,abc,public_sponsored_abc,suntory,abc321,サントリープログラミングコンテスト2023（AtCoder Beginner Contest 321）,2023,,1695470400.0,2023.0,abc321_g,G,Electric Circuit,G. Electric Circuit,2439.0,792,"['expectation', 'bitmask dp', 'connected components', 'modular arithmetic', 'combinatorics']",5,https://atcoder.jp/contests/abc321/tasks/abc321_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,76.199,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_a,A,Weak Beats,A. Weak Beats,-921.0,19696,"['string', 'implementation', 'iteration']",3,https://atcoder.jp/contests/abc323/tasks/abc323_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,9.888,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_b,B,Round-Robin Tournament,B. Round-Robin Tournament,-267.0,16660,"['sorting', 'string', 'implementation', 'simulation']",4,https://atcoder.jp/contests/abc323/tasks/abc323_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,22.795,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_c,C,World Tour Finals,C. World Tour Finals,354.0,11964,"['greedy', 'sorting', 'simulation']",3,https://atcoder.jp/contests/abc323/tasks/abc323_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,35.05,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_d,D,Merge Slimes,D. Merge Slimes,852.0,7718,"['base representation', 'bit manipulation', 'number theory', 'greedy', 'map', 'observation']",6,https://atcoder.jp/contests/abc323/tasks/abc323_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,44.879,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_e,E,Playlist,E. Playlist,1279.0,4620,"['dp', 'probability', 'modular arithmetic']",3,https://atcoder.jp/contests/abc323/tasks/abc323_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,53.306,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_f,F,Push and Carry,F. Push and Carry,1532.0,2623,"['manhattan distance', 'case work', 'coordinate geometry', 'greedy', 'constructive']",5,https://atcoder.jp/contests/abc323/tasks/abc323_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,58.299,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc323,ユニークビジョンプログラミングコンテスト2023 秋 (AtCoder Beginner Contest 323),2023,,1696680000.0,2023.0,abc323_g,G,Inversion of Tree,G. Inversion of Tree,3091.0,141,"['kirchhoff theorem', 'determinant', 'polynomial', 'linear algebra']",4,https://atcoder.jp/contests/abc323/tasks/abc323_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,89.067,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_a,A,Takahashi san,A. Takahashi san,-1158.0,15083,"['string', 'input output', 'implementation']",3,https://atcoder.jp/contests/abc325/tasks/abc325_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,5.21,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_b,B,World Meeting,B. World Meeting,61.0,10907,"['brute force', 'implementation', 'modular arithmetic']",3,https://atcoder.jp/contests/abc325/tasks/abc325_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,29.268,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_c,C,Sensors,C. Sensors,400.0,9911,"['grid', 'connected components', 'dfs', 'bfs', 'implementation']",5,https://atcoder.jp/contests/abc325/tasks/abc325_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,35.958,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_d,D,Printing Machine,D. Printing Machine,1367.0,4478,"['greedy', 'priority queue', 'sorting', 'interval', 'simulation']",5,https://atcoder.jp/contests/abc325/tasks/abc325_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,55.042,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_e,E,"Our clients, please wait a moment","E. Our clients, please wait a moment",1093.0,5106,"['shortest path', 'dijkstra', 'graph']",3,https://atcoder.jp/contests/abc325/tasks/abc325_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,49.635,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_f,F,Sensor Optimization Dilemma ,F. Sensor Optimization Dilemma ,1769.0,2257,"['dp', 'dp optimization', 'knapsack']",3,https://atcoder.jp/contests/abc325/tasks/abc325_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,62.976,,,,
atcoder,abc,public_sponsored_abc,keyence,abc325,キーエンスプログラミングコンテスト2023秋（AtCoder Beginner Contest 325）,2023,,1697889600.0,2023.0,abc325_g,G,offence,G. offence,2388.0,1173,"['dp', 'interval dp', 'string']",3,https://atcoder.jp/contests/abc325/tasks/abc325_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,75.192,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_a,A,2UP3DOWN,A. 2UP3DOWN,-665.0,17065,"['implementation', 'conditional']",2,https://atcoder.jp/contests/abc326/tasks/abc326_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,14.94,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_b,B,326-like Numbers,B. 326-like Numbers,-503.0,15147,"['brute force', 'digit', 'implementation']",3,https://atcoder.jp/contests/abc326/tasks/abc326_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,18.137,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_c,C,Peak,C. Peak,274.0,11528,"['sorting', 'two pointer', 'sliding window']",3,https://atcoder.jp/contests/abc326/tasks/abc326_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,33.471,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_d,D,ABC Puzzle,D. ABC Puzzle,1371.0,4536,"['backtracking', 'dfs', 'bitmask', 'brute force', 'pruning', 'permutation', 'constraint', 'grid']",8,https://atcoder.jp/contests/abc326/tasks/abc326_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,55.121,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_e,E,"Revenge of ""The Salary of AtCoder Inc.""","E. Revenge of ""The Salary of AtCoder Inc.""",1363.0,4269,"['expectation', 'dp', 'modular arithmetic', 'prefix sum']",4,https://atcoder.jp/contests/abc326/tasks/abc326_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,54.963,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_f,F,Robot Rotation,F. Robot Rotation,1870.0,2224,"['meet in the middle', 'coordinate geometry', 'subset sum', 'bitmask', 'sign']",5,https://atcoder.jp/contests/abc326/tasks/abc326_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,64.969,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc326,パナソニックグループ プログラミングコンテスト2023（AtCoder Beginner Contest 326）,2023,,1698494400.0,2023.0,abc326_g,G,Unlock Achievement,G. Unlock Achievement,2470.0,944,"['max flow', 'min cut', 'graph']",3,https://atcoder.jp/contests/abc326/tasks/abc326_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,76.811,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_a,A,ab,A. ab,-738.0,16084,"['string', 'array']",2,https://atcoder.jp/contests/abc327/tasks/abc327_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,13.499,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_b,B,A^A,B. A^A,-54.0,13887,"['brute force', 'math', 'implementation']",3,https://atcoder.jp/contests/abc327/tasks/abc327_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,26.998,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_c,C,Number Place,C. Number Place,55.0,12432,"['simulation', 'grid', '2d array', 'counting', 'implementation']",5,https://atcoder.jp/contests/abc327/tasks/abc327_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,29.149,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_d,D,Good Tuple Problem,D. Good Tuple Problem,709.0,8215,"['graph theory', 'bipartite graph', 'dfs', 'graph coloring']",4,https://atcoder.jp/contests/abc327/tasks/abc327_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,42.056,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_e,E,Maximize Rating,E. Maximize Rating,1227.0,5184,"['dp', 'subsequence', 'optimization']",3,https://atcoder.jp/contests/abc327/tasks/abc327_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,52.279,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_f,F,Apples,F. Apples,1624.0,2876,"['lazy segment tree', 'range update', 'range maximum query', 'plane sweep', '2d range counting']",5,https://atcoder.jp/contests/abc327/tasks/abc327_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,60.114,,,,
atcoder,abc,public_sponsored_abc,hhkb,abc327,HHKBプログラミングコンテスト2023(AtCoder Beginner Contest 327),2023,,1699099200.0,2023.0,abc327_g,G,Many Good Tuple Problems,G. Many Good Tuple Problems,2968.0,309,"['inclusion exclusion', 'counting', 'combinatorics', 'stirling numbers', 'generating function']",5,https://atcoder.jp/contests/abc327/tasks/abc327_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,86.639,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_a,A,Not Too Hard,A. Not Too Hard,-1141.0,16508,"['implementation', 'array', 'prefix sum', 'iteration']",4,https://atcoder.jp/contests/abc328/tasks/abc328_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,5.546,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_b,B,11/11,B. 11/11,-213.0,12915,"['implementation', 'string', 'enumeration', 'math']",4,https://atcoder.jp/contests/abc328/tasks/abc328_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,23.86,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_c,C,Consecutive,C. Consecutive,189.0,11842,"['prefix sum', 'range query', 'string']",3,https://atcoder.jp/contests/abc328/tasks/abc328_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,31.794,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_d,D,Take ABC,D. Take ABC,555.0,10732,"['stack', 'string', 'simulation']",3,https://atcoder.jp/contests/abc328/tasks/abc328_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,39.017,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_e,E,Modulo MST,E. Modulo MST,1160.0,5541,"['enumeration', 'dsu', 'spanning tree', 'combinatorics']",4,https://atcoder.jp/contests/abc328/tasks/abc328_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,50.957,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_f,F,Good Set Query,F. Good Set Query,1477.0,3823,"['weighted dsu', 'dsu', 'constraint', 'path']",4,https://atcoder.jp/contests/abc328/tasks/abc328_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,57.213,,,,
atcoder,abc,public_sponsored_abc,toyota,abc328,トヨタ自動車プログラミングコンテスト2023#7(AtCoder Beginner Contest 328),2023,,1699704000.0,2023.0,abc328_g,G,Cut and Reorder,G. Cut and Reorder,2193.0,1337,"['bitmask dp', 'dp', 'optimization']",3,https://atcoder.jp/contests/abc328/tasks/abc328_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,71.344,,,,
atcoder,abc,public_sponsored_abc,sky,abc329,Ｓｋｙ株式会社プログラミングコンテスト2023（AtCoder Beginner Contest 329）,2023,,1700308800.0,2023.0,abc329_a,A,Spread,A. Spread,-1120.0,15590,"['string', 'implementation', 'iteration']",3,https://atcoder.jp/contests/abc329/tasks/abc329_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,5.96,,,,
atcoder,abc,public_sponsored_abc,sky,abc329,Ｓｋｙ株式会社プログラミングコンテスト2023（AtCoder Beginner Contest 329）,2023,,1700308800.0,2023.0,abc329_b,B,Next,B. Next,-802.0,14804,"['implementation', 'array']",2,https://atcoder.jp/contests/abc329/tasks/abc329_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,12.236,,,,
